"","Subject","Age","Handedness","Sex","Condition","Cond_order","Dailyusage","Socialapps","Vision","date","set_size","correct_answer","response_time","response_timed_out"
"1220","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,1.28266367392978,FALSE
"1221","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.663199260052558,FALSE
"1222","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.929998707763071,FALSE
"1223","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.66575768874286,FALSE
"1224","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,2.34517631903968,FALSE
"1225","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.29089539756396,FALSE
"1226","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.620477576336887,FALSE
"1227","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.85488481124606,FALSE
"1228","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.44219709556652,FALSE
"1229","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.915121780342716,FALSE
"1230","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.972610923648227,FALSE
"1231","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.754415631789831,FALSE
"1232","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.899314618189973,FALSE
"1233","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.789253556075278,FALSE
"1234","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.730827854234875,FALSE
"1235","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,1.36219692701311,FALSE
"1236","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.884166087793595,FALSE
"1237","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,2.7389513224689,FALSE
"1238","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.03762951177707,FALSE
"1239","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,2.30940662413147,FALSE
"1240","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.788005851364409,FALSE
"1241","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,1.80512146369268,FALSE
"1242","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,1.16813046503751,FALSE
"1243","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.59319043413022,FALSE
"1244","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.833357352302636,FALSE
"1245","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.619490211986062,FALSE
"1246","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.72684718827344,FALSE
"1247","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.88626386158774,FALSE
"1248","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.648592834592457,FALSE
"1249","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,1.24281261718315,FALSE
"1250","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.61393888718242,FALSE
"1251","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.632098305607893,FALSE
"1252","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",6,TRUE,0.685071116869763,FALSE
"1253","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.53891917289017,FALSE
"1254","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.721878252507876,FALSE
"1255","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.00576570309446,FALSE
"1256","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,0.737595777762481,FALSE
"1257","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,1.22457569290927,FALSE
"1258","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,0.840587830343028,FALSE
"1259","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",18,TRUE,1.84193371481378,FALSE
"1260","ed88d84d",24,"R","Female","Phone present","2nd","more than 3 hours",">3","Corrected vision","2021-08-12_12h10.08.367",12,TRUE,0.635928303846705,FALSE
"1261","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.46424711512324,FALSE
"1262","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.88531245411663,FALSE
"1263","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.13737782026624,FALSE
"1264","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,0.69234164728736,FALSE
"1265","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,0.618297389415682,FALSE
"1266","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.772111827961043,FALSE
"1267","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,2.03616764689876,FALSE
"1268","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.586991999072161,FALSE
"1269","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.42525448320041,FALSE
"1270","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.605792454558458,FALSE
"1271","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.38089757311963,FALSE
"1272","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,0.58166496710022,FALSE
"1273","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.60147152025315,FALSE
"1274","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.39076600115687,FALSE
"1275","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.871684610721801,FALSE
"1276","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.45560989948338,FALSE
"1277","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.591965664544726,FALSE
"1278","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.52916899810764,FALSE
"1279","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.46674843815905,FALSE
"1280","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.76834302852939,FALSE
"1281","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.32143947732493,FALSE
"1282","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.06393374554112,FALSE
"1283","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.58176349973693,FALSE
"1284","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.86076138275544,FALSE
"1285","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,FALSE,0.755201365354321,FALSE
"1286","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.08774063885004,FALSE
"1287","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.42300913931737,FALSE
"1288","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.465235252566521,FALSE
"1289","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,0.971148897980115,FALSE
"1290","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.17524382230912,FALSE
"1291","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.504528625537028,FALSE
"1292","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.789718603733924,FALSE
"1293","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.28529463142033,FALSE
"1294","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.28580915774758,FALSE
"1295","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.08037809643443,FALSE
"1296","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.645850714518504,FALSE
"1297","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.06402355929644,FALSE
"1298","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.822644269162307,FALSE
"1299","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.836968425723295,FALSE
"1300","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.78608111356329,FALSE
"1301","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.32355502754983,FALSE
"1302","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,FALSE,1.02615320382765,FALSE
"1303","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.36516908089018,FALSE
"1304","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.972252126577072,FALSE
"1305","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.554265280262681,FALSE
"1306","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.945020333495161,FALSE
"1307","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.39561594394424,FALSE
"1308","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.473791372916574,FALSE
"1309","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,FALSE,1.15798538626384,FALSE
"1310","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.821749009377245,FALSE
"1311","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.522035928000458,FALSE
"1312","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.37800260965397,FALSE
"1313","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.92048753004439,FALSE
"1314","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.769923415153114,FALSE
"1315","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.56517313218373,FALSE
"1316","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.11678782925253,FALSE
"1317","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.73118815246444,FALSE
"1318","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.82911521419063,FALSE
"1319","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.50849865510601,FALSE
"1320","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.521638034762653,FALSE
"1321","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,0.897661363851833,FALSE
"1322","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.854577881886187,FALSE
"1323","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.38367373446768,FALSE
"1324","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.735704596701865,FALSE
"1325","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.604996668082848,FALSE
"1326","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.5090553788494,FALSE
"1327","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.766380774160256,FALSE
"1328","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.645850714518504,FALSE
"1329","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.1834339625422,FALSE
"1330","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.622802390474631,FALSE
"1331","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.0344748337956,FALSE
"1332","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.19361570584119,FALSE
"1333","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,0.635110446466244,FALSE
"1334","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,FALSE,1.11990548221555,FALSE
"1335","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.960019230633889,FALSE
"1336","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.18473324644884,FALSE
"1337","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.91590702852298,FALSE
"1338","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.30418554102673,FALSE
"1339","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,0.804440653532718,FALSE
"1340","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,2.11259915267755,FALSE
"1341","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.2726609129088,FALSE
"1342","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,FALSE,1.04073936590462,FALSE
"1343","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.54546511166751,FALSE
"1344","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.28625453674229,FALSE
"1345","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,2.05089710277153,FALSE
"1346","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",12,TRUE,1.76815460902594,FALSE
"1347","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,1.14063469258587,FALSE
"1348","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.805898826501813,FALSE
"1349","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",6,TRUE,1.05660549299178,FALSE
"1350","9e5c8592",27,"R","Male","Phone absent","2nd","more than 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h16.30.593",18,TRUE,0.914932725462384,FALSE
"1351","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,3.09122011192204,FALSE
"1352","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,1.15825681522281,FALSE
"1353","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,0.888793691231012,FALSE
"1354","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,1.48639336137411,FALSE
"1355","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,2.14809917795075,FALSE
"1356","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,3.71706994829009,FALSE
"1357","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,2.1076619489673,FALSE
"1358","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,FALSE,0,TRUE
"1359","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,2.48588348242308,FALSE
"1360","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,4.18863041527573,FALSE
"1361","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,2.18051200686248,FALSE
"1362","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,2.2603476867476,FALSE
"1363","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,3.23029785333716,FALSE
"1364","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,2.73536998206409,FALSE
"1365","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",6,TRUE,0.867432475833393,FALSE
"1366","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,2.22941136079211,FALSE
"1367","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",6,TRUE,1.04231805563851,FALSE
"1368","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,FALSE,0,TRUE
"1369","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,2.20246681883088,FALSE
"1370","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,2.77829519373802,FALSE
"1371","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,0.840985717619564,FALSE
"1372","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",6,TRUE,1.22070134703973,FALSE
"1373","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,1.68952257556896,FALSE
"1374","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",6,TRUE,0.919023721875903,FALSE
"1375","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,0.859231504763657,FALSE
"1376","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,3.54570213289811,FALSE
"1377","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",6,TRUE,1.81968445787227,FALSE
"1378","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",18,TRUE,1.89602077163584,FALSE
"1379","07a9d14b",26,"R","Male","Phone absent","2nd","between 1 and 3 hours",">3","Normal (unperceivable condition)","2021-08-12_12h17.10.729",12,TRUE,0.751453336918739,FALSE
